headings_match,orig_heading,aLabel,loc_id,url,talk_title,talk_date,order_in_day,is_speaker,display_name
True,"Grunsfeld, John Mace","Grunsfeld, John Mace, 1958-",nb2017004412,http://id.loc.gov/authorities/nb2017004412,"Earth, Moon, Mars and Beyond: The Future of Space Exploration",2004-11-12,4,True,John Mace Grunsfeld
False,"Ivins, Marsha",,,,"Earth, Moon, Mars and Beyond: The Future of Space Exploration",2004-11-12,4,True,Marsha Ivins
True,Astronauts,Astronauts,sh85008988,http://id.loc.gov/authorities/sh85008988,"Earth, Moon, Mars and Beyond: The Future of Space Exploration",2004-11-12,4,False,
True,International Space Station,International Space Station,no96035149,http://id.loc.gov/authorities/no96035149,"Earth, Moon, Mars and Beyond: The Future of Space Exploration",2004-11-12,4,False,
True,International Space Station,International Space Station,no96035149,http://id.loc.gov/authorities/no96035149,Science of Opportunity on the International Space Station,2008-04-26,3,False,
True,"Outer space, Exploration",Outer space--Exploration,sh85096159,http://id.loc.gov/authorities/sh85096159,"Earth, Moon, Mars and Beyond: The Future of Space Exploration",2004-11-12,4,False,
True,"Outer space, Exploration",Outer space--Exploration,sh85096159,http://id.loc.gov/authorities/sh85096159,Introduction,2008-04-26,1,False,
True,"Outer space, Exploration",Outer space--Exploration,sh85096159,http://id.loc.gov/authorities/sh85096159,Science of Opportunity on the International Space Station,2008-04-26,3,False,
True,"Outer space, Exploration",Outer space--Exploration,sh85096159,http://id.loc.gov/authorities/sh85096159,Astrobiology and Space Exploration,2010-04-24,4,False,
True,"Outer space, Exploration",Outer space--Exploration,sh85096159,http://id.loc.gov/authorities/sh85096159,"""Kepler"" Mission: Discoveries and Future Plans",2010-04-24,5,False,
True,"Lederman, Leon M.","Lederman, Leon M.",n88265847,http://id.loc.gov/authorities/n88265847,The Future of High Energy Physics,2004-11-12,5,True,Leon Lederman
True,"Physics, 21st century",Physics,sh85101653,http://id.loc.gov/authorities/sh85101653,The Future of High Energy Physics,2004-11-12,5,False,
True,Particles (Nuclear physics),Particles (Nuclear physics),sh85098374,http://id.loc.gov/authorities/sh85098374,The Future of High Energy Physics,2004-11-12,5,False,
True,"Nussbaum, Martha C. (Martha Craven), 1947-","Nussbaum, Martha C. (Martha Craven), 1947-",n78028978,http://id.loc.gov/authorities/n78028978,Disgust and the Law,2004-11-12,6,True,Martha Nussbaum
True,Aversion,Aversion,sh96009014,http://id.loc.gov/authorities/sh96009014,Disgust and the Law,2004-11-12,6,False,
True,Prejudices,Prejudices,sh85106310,http://id.loc.gov/authorities/sh85106310,Disgust and the Law,2004-11-12,6,False,
True,Homophobia--Law and legislation,Homophobia--Law and legislation,sh2006000231,http://id.loc.gov/authorities/sh2006000231,Disgust and the Law,2004-11-12,6,False,
True,"Fulcher, Jane F.","Fulcher, Jane F.",n86001462,http://id.loc.gov/authorities/n86001462,"Renegotiating French Identity: Vichy's Collaboration, Incoherence, and Antigone's Triumph",2004-11-12,7,True,Jane F. Fulcher
False,"Music, France, History, 20th century",Music--France--20th century--History and criticism,sh2008108102,http://id.loc.gov/authorities/sh2008108102,"Renegotiating French Identity: Vichy's Collaboration, Incoherence, and Antigone's Triumph",2004-11-12,7,False,
False,"Operas, France, History and criticism",,,,"Renegotiating French Identity: Vichy's Collaboration, Incoherence, and Antigone's Triumph",2004-11-12,7,False,
False,Antigone (Greek mythology)--Drama,,,,"Renegotiating French Identity: Vichy's Collaboration, Incoherence, and Antigone's Triumph",2004-11-12,7,False,
True,"Honegger, Arthur, 1892-1955","Honegger, Arthur, 1892-1955",n79108038,http://id.loc.gov/authorities/n79108038,"Renegotiating French Identity: Vichy's Collaboration, Incoherence, and Antigone's Triumph",2004-11-12,7,False,
True,"Gilliam, Bryan Randolph","Gilliam, Bryan Randolph",n87135209,http://id.loc.gov/authorities/n87135209,Richard Strauss and the National Socialist Regime,2004-11-12,8,True,Bryan Gilliam
False,"Music, Germany, History, 20th century",Music--Germany--20th century--History and criticism,sh2008108104,http://id.loc.gov/authorities/sh2008108104,Richard Strauss and the National Socialist Regime,2004-11-12,8,False,
True,"National socialism, Germany",National socialism--Germany,sh99002705,http://id.loc.gov/authorities/sh99002705,Richard Strauss and the National Socialist Regime,2004-11-12,8,False,
True,Germany--History--1933-1945,Germany--History--1933-1945,sh85054594,http://id.loc.gov/authorities/sh85054594,Richard Strauss and the National Socialist Regime,2004-11-12,8,False,
True,"Strauss, Richard, 1864-1949","Strauss, Richard, 1864-1949",n79041680,http://id.loc.gov/authorities/n79041680,Richard Strauss and the National Socialist Regime,2004-11-12,8,False,
True,"Wald, Patricia M.","Wald, Patricia M.",no2004057204,http://id.loc.gov/authorities/no2004057204,Some Kudos and Some Concerns about International Courts,2004-11-13,1,True,Patricia M. Wald
True,International law,International law,sh85067417,http://id.loc.gov/authorities/sh85067417,Some Kudos and Some Concerns about International Courts,2004-11-13,1,False,
True,"Arbitration, International",Arbitration (International law),sh85006453,http://id.loc.gov/authorities/sh85006453,Some Kudos and Some Concerns about International Courts,2004-11-13,1,False,
True,"Bernard, Paul","Bernard, Paul",n80042173,http://id.loc.gov/authorities/n80042173,Afghanistan: The Destruction of an Archaeological Heritage,2004-11-13,2,True,Paul Bernard
False,"Pillage, Afghanistan, 21st century",,,,Afghanistan: The Destruction of an Archaeological Heritage,2004-11-13,2,False,
False,"Afghanistan, Religion and culture",,,,Afghanistan: The Destruction of an Archaeological Heritage,2004-11-13,2,False,
True,Taliban,Taliban,no98126907,http://id.loc.gov/authorities/no98126907,Afghanistan: The Destruction of an Archaeological Heritage,2004-11-13,2,False,
True,"Hinds, Stephen","Hinds, Stephen",n86059593,http://id.loc.gov/authorities/n86059593,"Ovid, Time and Exile",2004-11-13,3,True,Stephen Hinds
True,Latin literature,Latin literature,sh85074966,http://id.loc.gov/authorities/sh85074966,"Ovid, Time and Exile",2004-11-13,3,False,
True,Latin literature,Latin literature,sh85074966,http://id.loc.gov/authorities/sh85074966,The Reception of the Lost Greek and Roman Literature from Herculaneum,2011-04-29,8,False,
False,"Ovid, 43 B.C.-17 A.D. or 18 A.D.--Exile",,,,"Ovid, Time and Exile",2004-11-13,3,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Member Induction,2004-11-13,4,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Presentation of Members Database,2005-04-28,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2005-04-28,2,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Introduction,2005-04-28,3,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2005-04-29,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Treasures Revealed: 260 Years of Collecting at the American Philosophical Society,2005-04-29,5,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2005-04-29,6,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2005-04-30,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2006-4-27,11,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2006-4-27,12,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2006-4-29,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2008-04-24,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Acknowledgment of 50th Anniversary Members,2008-04-24,5,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2008-11-13,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2008-11-14,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2008-11-15,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2009-11-12,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2009-11-13,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2009-11-14,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2010-04-22,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2010-04-23,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2010-04-24,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2010-11-11,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2010-11-12,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2010-11-13,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Gavel Presentation,2011-04-28,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2011-04-28,2,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2011-04-28,7,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2011-04-30,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2011-11-17,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2011-11-18,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2011-11-19,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2012-04-19,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2012-11-08,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2012-11-09,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2013-4-25,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2013-4-26,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2013-4-27,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2013-11-14,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2013-11-15,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2013-11-16,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2014-04-24,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2014-04-25,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2014-11-06,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2014-11-07,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2014-11-08,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2015-11-12,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Admission of New Members,2015-11-14,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Induction of New Members,2017-04-27,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,New Member Inductions,2017-11-09,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Induction of New Members,2018-04-26,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Dinner with Ben Franklin: The Origins of the American Philosophical Society,2018-04-26,2,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,When We Were Young: The American Philosophical Society's First Half-Century,2018-04-26,3,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Induction of New Members,2018-11-08,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Induction of New Members,2019-04-25,1,False,
True,American Philosophical Society,American Philosophical Society,n79007046,http://id.loc.gov/authorities/n79007046,Induction of New Members,2019-11-07,1,False,
False,"United States, Philadelphia, Societies",,,,Member Induction,2004-11-13,4,False,
False,"United States, Philadelphia, Societies",,,,Dedication: Edgar P. and Constance C. Richardson Hall,2004-11-13,5,False,
